lat,long
37.970409,-87.565759
37.983365,-87.576346
38.0569341,-87.2721859
38.038938,-87.372936
37.9534736,-87.3854434
37.9469865,-87.4083154
38.160739,-87.4552197
38.0435867,-87.2681799
37.948817,-87.4961525
